-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,960,961,962,961,960,960,961,962,962,961,960,962,960,-1,960,961,962,960,961,962,960,961,960,962,960,961,962,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1158,-1,-1,-1,-1,-1,-1,-1,1411,1411,-1,-1,-1,-1,-1,-1
-1,-1,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,-1,1410,962,-1,-1,-1,-1,-1,-1
-1,-1,1152,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,-1,962,1410,-1,1344,1344,1344,-1,-1
-1,-1,1152,1088,1088,1088,1088,1090,1089,1091,1090,1089,1089,1089,1090,1091,1089,1089,1090,1091,-1,1411,961,-1,1344,1088,1344,-1,-1
-1,-1,1152,1088,1088,1088,1088,1154,1153,1155,1154,1153,1153,1153,1154,1155,1153,1153,1154,1155,-1,962,1410,-1,1344,1088,1344,-1,-1
-1,-1,1152,1089,1089,1090,1091,-1,-1,-1,1472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1411,961,-1,1344,1088,1344,-1,-1
-1,-1,1152,1153,1153,1154,1155,1089,1090,1091,1091,-1,1088,1088,1088,962,961,962,960,961,962,960,962,-1,1344,1088,1344,-1,-1
-1,-1,1152,-1,-1,-1,-1,1153,1154,1155,1155,-1,1091,1090,1091,-1,-1,-1,-1,-1,-1,-1,-1,-1,1091,1090,1091,-1,-1
-1,-1,1152,-1,962,962,-1,-1,-1,-1,1536,-1,1155,1154,1155,962,960,961,962,962,960,961,962,962,1155,1154,1155,-1,-1
-1,-1,1152,-1,1474,1603,-1,1089,1089,1090,1091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1152,-1,1090,1091,-1,1153,1153,1154,1155,-1,1090,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1088,1088,-1
-1,-1,1152,-1,1154,1155,-1,-1,-1,-1,-1,-1,1154,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1090,1091,-1
-1,-1,1152,-1,1088,1088,1088,1088,1088,1088,1088,1088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1154,1155,-1
-1,-1,1152,-1,1089,1089,1089,1089,1089,1089,1089,1089,1089,1090,1091,-1,1088,1088,1088,1088,-1,1152,1088,1088,1152,-1,-1,-1,-1
-1,-1,1152,-1,1153,1153,1153,1153,1153,1153,1153,1153,1153,1154,1155,-1,1088,1088,1088,1088,-1,1152,1088,1088,1152,-1,1090,1091,-1
-1,-1,1152,-1,1410,-1,-1,1472,1536,-1,-1,-1,1473,-1,1411,-1,1088,1088,1088,1088,-1,1152,1090,1091,1091,-1,1154,1155,-1
-1,-1,1152,-1,1089,1089,1089,1090,1091,1089,1090,1091,1089,1090,1091,-1,1089,1089,1090,1091,-1,1152,1154,1155,1155,-1,-1,-1,-1
-1,-1,1152,-1,1153,1153,1153,1154,1155,1153,1154,1155,1153,1154,1155,-1,1153,1153,1154,1155,-1,1152,-1,-1,-1,-1,1090,1091,-1
-1,-1,1152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1603,-1,-1,-1,-1,1152,-1,962,962,962,1154,1155,-1
-1,-1,1089,1089,1089,1090,1089,1091,1089,1090,1089,1091,1089,1090,1091,1089,1090,1089,1090,1089,1090,1091,-1,-1,-1,-1,-1,-1,-1
-1,-1,1153,1153,1153,1154,1153,1155,1153,1154,1153,1155,1153,1154,1155,1153,1154,1153,1154,1153,1154,1155,-1,1089,1090,1089,1090,1091,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1153,1154,1153,1154,1155,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
